original_concept_id,original_code,original_name,original_vocab,snomed_concept_id,snomed_concept_code,snomed_concept_name,snomed_vocab,mapping_relationship,frequency
3966325,102639-2,Tuna IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),LOINC,4190040,388781008,Tuna specific IgE antibody measurement,SNOMED,Subsumes,107
3965729,102583-2,Salmon IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),LOINC,4190029,388742008,Salmon specific IgE antibody measurement,SNOMED,Is a,107
3029115,42253-5,Methylenedioxyamphetamine [Presence] in Urine,LOINC,4193859,313662002,Urine methylenedioxyamphetamine measurement,SNOMED,Is a,106
3012161,6808-0,Aspergillus fumigatus 1 Ab [Presence] in Serum by Immune diffusion (ID),LOINC,4005663,121921001,Aspergillus fumigatus 1 antibody assay,SNOMED,Is a,106
3013194,2072-7,Chloride [Moles/volume] in Body fluid,LOINC,4018188,104590008,"Chloride measurement, body fluid",SNOMED,Is a,105
3028372,4991-6,Borrelia burgdorferi DNA [Presence] in Specimen by NAA with probe detection,LOINC,37172369,51021000237109,Borrelia burgdorferi DNA nucleic acid amplification qualitative result,SNOMED,Subsumes,104
3015198,2755-7,pH of Stool,LOINC,37151796,16131000237108,Faeces pH,SNOMED,Subsumes,104
3010069,21561-6,Laceyella sacchari Ab [Presence] in Serum,LOINC,4045317,122127000,Measurement of Thermoactinomyces sacchari antibody,SNOMED,Subsumes,104
3007256,2693-0,Osmolality of Stool,LOINC,4268330,62970001,Osmolarity,SNOMED,Is a,104
3037760,27221-1,Norepinephrine [Mass/volume] in 24 hour Urine,LOINC,4150617,271250000,Urine norepinephrine measurement,SNOMED,Is a,103
3001140,27212-0,DOPamine [Mass/volume] in 24 hour Urine,LOINC,4148297,30581005,"Dopamine measurement, urine",SNOMED,Is a,103
3036809,20634-2,Alpha aminobutyrate [Moles/volume] in Serum or Plasma,LOINC,4005376,121753001,2-Aminobutyrate measurement,SNOMED,Is a,102
3028719,26604-9,Beta alanine [Moles/volume] in Serum or Plasma,LOINC,4018177,104542001,Beta-alanine measurement,SNOMED,Is a,102
3024802,20659-9,Tryptophan [Moles/volume] in Serum or Plasma,LOINC,4021293,105006009,Tryptophan measurement,SNOMED,Is a,102
3024359,26605-6,Beta aminoisobutyrate [Moles/volume] in Serum or Plasma,LOINC,4007811,121891009,3-Aminoisobutyrate measurement,SNOMED,Is a,102
3017264,20647-4,Hydroxyproline [Moles/volume] in Serum or Plasma,LOINC,4204713,55112008,Hydroxyproline measurement,SNOMED,Is a,102
3014039,26609-8,Gamma aminobutyrate [Moles/volume] in Serum or Plasma,LOINC,4004868,121307006,4-Aminobutyrate measurement,SNOMED,Is a,102
3011446,26607-2,Cystathionine [Moles/volume] in Serum or Plasma,LOINC,4019554,104620008,Cystathionine measurement,SNOMED,Subsumes,102
3011170,26613-0,Sarcosine [Moles/volume] in Serum or Plasma,LOINC,4017339,104929006,Sarcosine measurement,SNOMED,Is a,102
3007134,26600-7,Alpha aminoadipate [Moles/volume] in Serum or Plasma,LOINC,4017502,104500003,alpha-Aminoadipate measurement,SNOMED,Subsumes,102
3005081,4625-0,Hemoglobin S/Hemoglobin.total in Blood,LOINC,4154636,271510004,Hemoglobin S measurement,SNOMED,Is a,102
3001599,2053-7,Carotene [Mass/volume] in Serum or Plasma,LOINC,4103068,28805002,Carotene measurement,SNOMED,Subsumes,102
3036551,9704-8,Spermatozoa [Morphology] in Semen,LOINC,4092661,252047007,Spermatozoa measurement,SNOMED,Is a,101
3036285,20633-4,1-Methylhistidine [Moles/volume] in Serum or Plasma,LOINC,4014774,104437007,1-Methylhistidine measurement,SNOMED,Is a,101
3023370,20635-9,3-Methylhistidine [Moles/volume] in Serum or Plasma,LOINC,4019430,104453005,3-methylhistidine measurement,SNOMED,Is a,101
3020180,5574-9,Aluminum [Mass/volume] in Serum or Plasma,LOINC,4164148,45144001,"Aluminum measurement, blood",SNOMED,Is a,101
3012886,5297-7,Rheumatoid factor [Presence] in Serum by Latex agglutination,LOINC,4147544,30320005,"Rheumatoid factor, qualitative",SNOMED,Subsumes,101
3011419,26608-0,Ethanolamine [Moles/volume] in Serum or Plasma,LOINC,4018308,104658007,Ethanolamine measurement,SNOMED,Subsumes,101
3019515,6899-9,Felbamate [Mass/volume] in Serum or Plasma,LOINC,4020859,105186009,Felbamate measurement,SNOMED,Is a,100
3013516,2752-4,pH of Semen,LOINC,4215028,81065003,pH measurement,SNOMED,Is a,100
3008548,15112-6,Leukocyte phosphatase [Units/volume] in Leukocytes,LOINC,4196800,51106007,Leukocyte alkaline phosphatase score,SNOMED,Is a,99
3048234,49038-3,Riboflavin [Moles/volume] in Serum or Plasma,LOINC,4021149,104923007,Riboflavin measurement,SNOMED,Is a,98
35226280,OMOP5031834,Metastasis to respiratory tract,Cancer Modifier,253717,94515004,Metastatic malignant neoplasm to respiratory tract,SNOMED,Maps to,97
3026613,19236-9,Base excess standard in Capillary blood by calculation,LOINC,4194291,312471006,Blood bicarbonate measurement,SNOMED,Is a,95
3025563,5246-4,Saccharopolyspora rectivirgula Ab [Units/volume] in Serum,LOINC,4225975,421388001,Measurement of Saccharopolyspora rectivirgula antibody,SNOMED,Is a,95
3008269,5622-6,Chromium [Mass/volume] in Serum or Plasma,LOINC,4216390,72244009,Chromium measurement,SNOMED,Subsumes,95
3026531,5098-9,Cold agglutinin [Titer] in Serum or Plasma by Agglutination,LOINC,4172928,47889002,Cold agglutinin measurement,SNOMED,Subsumes,94
3027300,15283-5,Silver Birch IgE Ab [Units/volume] in Serum,LOINC,4191018,392349007,Common silver birch specific IgE antibody measurement,SNOMED,Subsumes,93
3006689,3638-4,Flecainide [Mass/volume] in Serum or Plasma,LOINC,4010414,113086001,Flecainide measurement,SNOMED,Is a,93
3015603,16252-9,HYDROcodone [Mass/volume] in Urine by Confirmatory method,LOINC,4258406,439212004,Measurement of hydrocodone in urine,SNOMED,Is a,91
3014178,8087-9,Parietal cell Ab [Units/volume] in Serum,LOINC,37171492,3561000237103,GPCA (gastric parietal cell antibody) arbitrary concentration in serum,SNOMED,Subsumes,91
40771544,69022-2,Methamphetamine [Mass/mass] in Meconium by Confirmatory method,LOINC,4101536,27965000,Methamphetamine measurement,SNOMED,Subsumes,90
3048015,38544-3,Spermatozoa [#/volume] in Semen --pre washing,LOINC,4092661,252047007,Spermatozoa measurement,SNOMED,Is a,90
3038160,19648-5,oxyMORphone [Mass/volume] in Urine,LOINC,4006363,121420005,Oxymorphone measurement,SNOMED,Subsumes,90
3034719,2809-2,Porphobilinogen [Presence] in Urine,LOINC,4012480,113082004,"Porphobilinogen measurement, qualitative, urine",SNOMED,Subsumes,90
3024741,11246-6,oxyCODONE [Mass/volume] in Urine,LOINC,4231374,439206009,Measurement of oxycodone in urine,SNOMED,Subsumes,90
3036428,35704-6,Adenosine deaminase [Enzymatic activity/volume] in Pleural fluid,LOINC,4014887,104471003,Adenosine deaminase measurement,SNOMED,Subsumes,89
35226288,OMOP5031842,Metastasis to right adrenal gland,Cancer Modifier,601141,353571000119109,Metastatic malignant neoplasm to right adrenal gland,SNOMED,Maps to,88
35226041,OMOP5031505,Metastasis to bladder,Cancer Modifier,37175084,1263639008,Metastatic transitional cell carcinoma to urinary bladder,SNOMED,Maps to,88
3004365,9837-6,HIV 1 proviral DNA [Presence] in Blood by Probe with amplification,LOINC,37172523,52571000237108,HIV (human immunodeficiency virus) 1 provirus DNA nucleic acid amplification qualitative result,SNOMED,Subsumes,88
3037610,42589-2,Borrelia burgdorferi DNA [Presence] in Body fluid by NAA with probe detection,LOINC,37172369,51021000237109,Borrelia burgdorferi DNA nucleic acid amplification qualitative result,SNOMED,Is a,87
3021418,14247-1,Purkinje cells Ab [Presence] in Cerebral spinal fluid by Immunofluorescence,LOINC,4039200,117931004,Measurement of Purkinje cell antibody,SNOMED,Subsumes,87
3003562,3002-3,Thiocyanate [Mass/volume] in Serum or Plasma,LOINC,4022512,105337001,Thiocyanate measurement,SNOMED,Is a,87
3018173,5693-7,Methanol [Mass/volume] in Serum or Plasma,LOINC,4042076,167010001,Blood methanol measurement,SNOMED,Subsumes,85
3016037,26049-7,Cedar IgE Ab [Units/volume] in Serum,LOINC,4191023,392363001,Cedar specific IgE antibody measurement,SNOMED,Is a,85
3001199,13636-6,Ribosomal P Ab [Units/volume] in Serum,LOINC,4039698,117933001,Measurement of ribosomal P protein antibody,SNOMED,Subsumes,84
3964642,102922-2,Cedar IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),LOINC,4191023,392363001,Cedar specific IgE antibody measurement,SNOMED,Is a,83
3036312,6237-2,Salmon IgE Ab [Units/volume] in Serum,LOINC,4190029,388742008,Salmon specific IgE antibody measurement,SNOMED,Is a,83
3040096,41037-3,Cocaine [Presence] in Meconium by Confirmatory method,LOINC,4104671,29142004,Cocaine measurement,SNOMED,Subsumes,82
3030384,49753-7,Norbuprenorphine [Mass/volume] in Urine,LOINC,40492789,445861002,Measurement of norbuprenorphine in urine specimen,SNOMED,Is a,82
3011835,16465-7,Bile acid [Mass/volume] in Urine,LOINC,4019458,104552002,Bile acid measurement,SNOMED,Is a,82
40765197,62460-1,Candida sp DNA [Presence] in Vaginal fluid by NAA with probe detection,LOINC,37172454,51831000237100,Candida spp DNA nucleic acid amplification qualitative result,SNOMED,Subsumes,81
3032029,35275-7,Measles virus IgG Ab [Presence] in Serum by Immunoassay,LOINC,37173599,62521000237100,Measles virus IgG antibody in serum qualitative result,SNOMED,Subsumes,80
3005235,6153-1,Kentucky blue grass IgE Ab [Units/volume] in Serum,LOINC,4213301,392290007,Meadow grass specific IgE antibody measurement,SNOMED,Subsumes,80
3002447,22446-9,Polio virus 1 Ab [Titer] in Serum,LOINC,4039545,117857002,Measurement of Human poliovirus 1 antibody,SNOMED,Is a,79
3000497,22450-1,Polio virus 3 Ab [Titer] in Serum,LOINC,4040221,117859004,Measurement of Human poliovirus 3 antibody,SNOMED,Subsumes,79
3965475,102182-3,Silver Birch IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),LOINC,4191018,392349007,Common silver birch specific IgE antibody measurement,SNOMED,Is a,78
3035845,2142-8,Cortisol [Mass/volume] in Saliva (oral fluid),LOINC,40484181,443984008,Quantitative measurement of hydrocortisone in saliva specimen,SNOMED,Subsumes,78
3966443,102340-7,Kentucky blue grass IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),LOINC,4213301,392290007,Meadow grass specific IgE antibody measurement,SNOMED,Is a,77
35225626,OMOP5031690,Metastasis to left adrenal gland,Cancer Modifier,601143,353721000119100,Metastatic malignant neoplasm to left adrenal gland,SNOMED,Maps to,77
3966340,102342-3,Cocksfoot IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),LOINC,4190996,392274007,Cocksfoot specific IgE antibody measurement,SNOMED,Is a,76
3028247,20439-6,Glucose [Mass/volume] in Serum or Plasma --30 minutes post dose glucose,LOINC,4018317,104688003,"Glucose measurement, quantitative",SNOMED,Subsumes,76
3024560,7906-1,Hepatitis D virus RNA [Presence] in Serum by NAA with probe detection,LOINC,37172284,50101000237108,Hepatitis D virus RNA nucleic acid amplification qualitative result,SNOMED,Is a,76
3016699,1504-0,Glucose [Mass/volume] in Serum or Plasma --1 hour post 50 g glucose PO,LOINC,4018317,104688003,"Glucose measurement, quantitative",SNOMED,Subsumes,76
3008321,7981-4,Parvovirus B19 IgM Ab [Presence] in Serum,LOINC,37172519,52531000237106,Parvovirus B19 IgM antibody in serum qualitative result,SNOMED,Subsumes,76
3006304,6195-2,Cocksfoot IgE Ab [Units/volume] in Serum,LOINC,4190996,392274007,Cocksfoot specific IgE antibody measurement,SNOMED,Is a,76
3018910,17838-4,Alkaline phosphatase.bone [Mass/volume] in Serum or Plasma,LOINC,4154344,271052004,Alkaline phosphatase - bone isoenzyme measurement,SNOMED,Subsumes,75
3016670,23811-3,Alpha-1-Fetoprotein [Multiple of the median] adjusted in Serum or Plasma,LOINC,4197249,80152001,Alpha-1-Fetoprotein measurement,SNOMED,Is a,74
3007218,3487-6,cloBAZam [Mass/volume] in Serum or Plasma,LOINC,4021451,105131008,Clobazam measurement,SNOMED,Subsumes,73
3001837,5585-5,Arsenic [Mass/volume] in Serum or Plasma,LOINC,4261615,45074006,"Arsenic measurement, blood",SNOMED,Is a,73
3022314,25667-7,Glucose [Mass/volume] in Urine --2 hours post dose glucose,LOINC,4149883,30994003,"Glucose measurement, urine",SNOMED,Is a,72
3019418,5129-2,Deoxyribonuclease Ab [Units/volume] in Serum,LOINC,4039688,117901005,Measurement of deoxyribonucleoprotein antibody,SNOMED,Subsumes,72
42529508,82371-6,Norbuprenorphine [Presence] in Urine by Screen method,LOINC,40492789,445861002,Measurement of norbuprenorphine in urine specimen,SNOMED,Is a,71
40760857,57747-8,Erythrocytes [#/volume] in Urine by Automated test strip,LOINC,4016235,104122001,"Red blood cell count, automated, urine",SNOMED,Is a,70
35225631,OMOP5031695,Metastasis to left ovary,Cancer Modifier,608866,15930821000119105,Bilateral metastatic malignant neoplasm to ovaries,SNOMED,Maps to,70
3024041,12205-1,Cryoglobulin [Presence] in Serum by 5 day cold incubation,LOINC,4150668,31193002,Cryoglobulin measurement,SNOMED,Is a,70
3009198,21129-2,Cadmium [Mass/volume] in Serum or Plasma,LOINC,4193842,313554002,Blood cadmium measurement,SNOMED,Is a,70
3003966,5170-6,Gliadin IgG Ab [Units/volume] in Serum,LOINC,37172905,5531000237107,Anti-gliadin IgG antibody arbitrary concentration in serum,SNOMED,Subsumes,70
3046076,43729-3,Lipoprotein.alpha.subparticle.large [Moles/volume] in Serum or Plasma,LOINC,4021000,104789001,Lipoproteins measurement,SNOMED,Is a,69
3032415,51417-4,Coproporphyrin/Porphyrins.total in 24 hour Urine,LOINC,4209246,313606002,Urine coproporphyrin measurement,SNOMED,Is a,69
3029917,50932-3,Uroporphyrin/Porphyrins.total in 24 hour Urine,LOINC,4193850,313619003,Urine uroporphyrin measurement,SNOMED,Is a,69
3011088,25670-1,Glucose [Mass/volume] in Urine --30 minutes post dose glucose,LOINC,4149883,30994003,"Glucose measurement, urine",SNOMED,Is a,69
3007331,2837-3,Pregnenolone [Mass/volume] in Serum or Plasma,LOINC,4019987,104889009,Pregnenolone measurement,SNOMED,Is a,69
3051252,53523-7,Vasoactive intestinal peptide [Moles/volume] in Serum or Plasma,LOINC,4245134,59478003,Vasoactive intestinal polypeptide measurement,SNOMED,Is a,68
3044478,43709-5,Alkaline phosphatase.intestinal+renal [Presence] in Serum or Plasma,LOINC,4230636,88810008,Alkaline phosphatase measurement,SNOMED,Is a,68
3038536,40677-7,Toxoplasma gondii IgG Ab [Presence] in Serum by Immunoassay,LOINC,37172334,50621000237106,Toxoplasma gondii IgG antibody in serum qualitative result,SNOMED,Is a,68
3010115,25664-4,Glucose [Mass/volume] in Urine --1 hour post dose glucose,LOINC,4149883,30994003,"Glucose measurement, urine",SNOMED,Is a,68
3009388,13876-8,Beta-2 transferrin [Presence] in Body fluid,LOINC,4005371,121742007,Beta-2-transferrin measurement,SNOMED,Subsumes,68
3037426,5818-0,Urobilinogen [Presence] in Urine by Test strip,LOINC,4020124,105019008,"Urobilinogen measurement, urine, qualitative",SNOMED,Is a,67
3035738,3313-4,ALPRAZolam [Mass/volume] in Urine,LOINC,4020132,105055000,Alprazolam measurement,SNOMED,Subsumes,67
3028334,698-1,Neisseria gonorrhoeae [Presence] in Specimen by Organism specific culture,LOINC,4045478,122266004,Neisseria gonorrhoeae culture,SNOMED,Is a,67
3015222,2990-0,Testosterone.free+weakly bound [Mass/volume] in Serum or Plasma,LOINC,4020107,104957004,Testosterone measurement,SNOMED,Subsumes,67
3010873,1978-6,Bilirubin.total [Mass/volume] in Urine,LOINC,4230546,359992002,"Bilirubin measurement, urine",SNOMED,Subsumes,67
3036031,6165-5,Lobster IgE Ab [Units/volume] in Serum,LOINC,4304795,388656000,Lobster specific IgE antibody measurement,SNOMED,Is a,66
3032065,35278-1,Neuronal nuclear Ab [Presence] in Serum by Immunoblot,LOINC,4036527,117917004,Measurement of neuronal antinuclear antibody,SNOMED,Subsumes,66
3017773,19588-3,Midazolam [Mass/volume] in Urine,LOINC,4022489,105247001,Midazolam measurement,SNOMED,Is a,66
3019123,26708-8,Magnesium [Moles/mass] in Stool,LOINC,4243005,38151008,Magnesium measurement,SNOMED,Is a,65
3017259,13966-7,Cystine [Moles/time] in 24 hour Urine,LOINC,4195184,313694007,Urine cystine measurement,SNOMED,Is a,65
3014853,2076-8,Chloride [Moles/mass] in Stool,LOINC,40481784,442044007,Measurement of chloride in stool specimen,SNOMED,Is a,65
3014441,13655-6,Leukocytes [Presence] in Stool by Light microscopy,LOINC,1243996,375701000119105,Presence of white blood cells in stool,SNOMED,Is a,65
3011933,11139-3,Metanephrine [Mass/volume] in Urine,LOINC,4212822,391542001,Urine metadrenaline level,SNOMED,Is a,65
3010521,5257-1,Mycoplasma pneumoniae IgM Ab [Presence] in Serum by Immunoassay,LOINC,37173593,62361000237101,Mycoplasma pneumoniae IgM antibody in serum qualitative result,SNOMED,Subsumes,65
3000570,25907-7,Elastase.pancreatic [Mass/mass] in Stool,LOINC,4007656,121776003,Elastase measurement,SNOMED,Subsumes,65
40764165,61404-0,Staphylococcus aureus DNA [Presence] in Specimen by NAA with probe detection,LOINC,37172376,51091000237107,MSSA (methicillin sensitive Staphylococcus aureus) DNA nucleic acid amplification qualitative result,SNOMED,Is a,64
3032771,49748-7,Lipoprotein.alpha [Moles/volume] in Serum or Plasma,LOINC,4076704,17888004,High density lipoprotein measurement,SNOMED,Subsumes,64
3023391,30469-1,Unspecified cells/100 leukocytes in Body fluid,LOINC,4241221,59388001,"Cell count, body fluid",SNOMED,Is a,64
3012653,15209-0,Saccharomonospora viridis Ab [Presence] in Serum by Immune diffusion (ID),LOINC,4007969,122083001,Measurement of Saccharomonospora viridis antibody,SNOMED,Is a,64
3012650,21560-8,Thermoactinomyces candidus Ab [Presence] in Serum,LOINC,4044791,122126009,Measurement of Thermoactinomyces candidus antibody,SNOMED,Is a,64
3010119,16251-1,Morphine [Mass/volume] in Urine by Confirmatory method,LOINC,4338515,87998001,"Morphine measurement, quantitative",SNOMED,Is a,64
3007785,3637-6,fentaNYL [Mass/volume] in Urine,LOINC,4020862,105192003,Fentanyl measurement,SNOMED,Is a,64
3001182,5893-3,Protein S [Units/volume] in Platelet poor plasma by Chromogenic method,LOINC,4070937,20469004,Protein S assay,SNOMED,Is a,64
3032341,35107-2,Norclobazam [Mass/volume] in Serum or Plasma,LOINC,4007166,121523005,Desmethylclobazam measurement,SNOMED,Is a,63
3009583,16250-3,Codeine [Mass/volume] in Urine by Confirmatory method,LOINC,4207482,312464001,Urine codeine measurement,SNOMED,Subsumes,63
3966068,102361-3,Hazelnut IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),LOINC,4189880,388590003,Hazel nut specific IgE antibody measurement,SNOMED,Subsumes,62
3046020,33654-5,Insulin-like growth factor binding protein 3 [Mass/volume] in Serum or Plasma --1 hour post XXX challenge,LOINC,4188290,414519004,Insulin-like growth factor binding protein 3 level,SNOMED,Is a,61
3011817,5682-0,Manganese [Mass/volume] in Red Blood Cells,LOINC,4094060,26052003,Manganese measurement,SNOMED,Is a,61
3052427,38492-5,Insulin-like growth factor-I [Units/volume] in Serum or Plasma,LOINC,4195408,79104007,Somatomedin-C measurement,SNOMED,Is a,60
3042809,32999-5,Rickettsia spotted fever group IgG Ab [Presence] in Serum,LOINC,37172428,51581000237103,Rickettsia spotted fever group IgG antibody in serum qualitative result,SNOMED,Is a,60
3036246,16196-8,Morphine [Presence] in Urine by Confirmatory method,LOINC,4150341,271074005,Urine morphine measurement,SNOMED,Is a,60
3028885,33000-1,Rickettsia spotted fever group IgM Ab [Presence] in Serum,LOINC,37173392,60001000237102,Rickettsia spotted fever group IgM antibody in serum qualitative result,SNOMED,Is a,60
3046528,43728-5,Lipoprotein.pre-beta.subparticle.large [Moles/volume] in Serum or Plasma,LOINC,4021000,104789001,Lipoproteins measurement,SNOMED,Is a,59
3017872,21074-0,Arsenic [Mass/volume] in 24 hour Urine,LOINC,4233795,90690006,"Arsenic measurement, urine",SNOMED,Is a,59
3026955,14254-7,Ganglioside GQ1b IgG Ab [Titer] in Serum,LOINC,4260773,412836000,Serum anti-ganglioside Q1b IgG measurement,SNOMED,Subsumes,58
3019118,5057-5,Blastomyces dermatitidis Ab [Titer] in Serum by Complement fixation,LOINC,4007820,121934000,Measurement of Blastomyces dermatitidis antibody,SNOMED,Is a,58
3018335,11075-9,Norfentanyl [Mass/volume] in Urine,LOINC,4037770,117658009,Norfentanyl measurement,SNOMED,Subsumes,57
3019994,6092-1,Crab IgE Ab [Units/volume] in Serum,LOINC,4309884,388544006,Crab specific IgE antibody measurement,SNOMED,Is a,56
3002114,20768-8,Coccidioides immitis Ab [Presence] in Serum by Complement fixation,LOINC,4007828,121967001,Measurement of Coccidioides immitis antibody,SNOMED,Is a,56
3019150,5810-7,Specific gravity of Urine by Refractometry,LOINC,35609595,1083751000000108,Urine specific gravity,SNOMED,Is a,55
3003344,725-2,Hemoglobin [Presence] in Urine,LOINC,4016242,104143000,Measurement of total hemoglobin concentration in urine specimen,SNOMED,Is a,55
3033513,25393-0,Desethylamiodarone [Moles/volume] in Serum or Plasma,LOINC,4017063,104633002,Desethylamiodarone measurement,SNOMED,Is a,54
3008493,12176-4,Amino acids [Moles/volume] in Serum or Plasma,LOINC,40479591,441543006,Measurement of amino acid,SNOMED,Subsumes,54
35225673,OMOP5031865,Metastasis to skin,Cancer Modifier,3530971,533951000000104,Secondary malignant neoplasm of skin NOS,SNOMED,Maps to,53
3026725,14715-7,Estradiol (E2) [Moles/volume] in Serum or Plasma,LOINC,4292703,37538009,Estradiol measurement,SNOMED,Is a,53
3024058,15357-7,Iron [Mass/mass] in Tissue,LOINC,4178785,42950004,Iron measurement,SNOMED,Is a,53
706178,94506-3,SARS-CoV-2 (COVID-19) IgM Ab [Units/volume] in Serum or Plasma by Immunoassay,LOINC,3574631,1321351000000100,SARS-CoV-2 (severe acute respiratory syndrome coronavirus 2) IgM arbitrary concentration in serum,SNOMED,Maps to,52
3965835,102260-7,Crab IgE Ab [Presence] in Serum by Radioallergosorbent test (RAST),LOINC,4309884,388544006,Crab specific IgE antibody measurement,SNOMED,Subsumes,52
3043112,33417-7,pH of Pericardial fluid,LOINC,4215028,81065003,pH measurement,SNOMED,Subsumes,52
3038369,40673-6,Thyrotropin binding inhibitory immunoglobulins [Units/volume] in Serum,LOINC,4017352,104973005,Thyrotropin binding inhibitory immunoglobulins measurement,SNOMED,Is a,52
3037539,17819-4,Albumin/Protein.total by Electrophoresis in Urine collected for unspecified duration,LOINC,4017498,104486009,"Albumin measurement, urine, quantitative",SNOMED,Is a,52
3025022,27941-4,Lactate [Mass/volume] in Cerebral spinal fluid,LOINC,4196837,313526009,Cerebrospinal fluid lactate measurement,SNOMED,Subsumes,52
3020874,6174-7,Milk IgE Ab [Units/volume] in Serum,LOINC,37170653,28751000237108,Milk specific IgE antibody arbitrary concentration in serum,SNOMED,Subsumes,52
3014485,21525-1,Sodium [Moles/volume] in 24 hour Urine,LOINC,4020682,104935006,"Sodium measurement, urine",SNOMED,Is a,52
3034223,12308-3,HYDROcodone [Presence] in Urine,LOINC,4258406,439212004,Measurement of hydrocodone in urine,SNOMED,Is a,51
3017304,23197-7,Leptospira sp Ab [Presence] in Serum by Agglutination,LOINC,4018473,104288008,Measurement of Leptospira species antibody,SNOMED,Is a,51
3007922,32023-4,Insulin-like growth factor-I [Mass/volume] in Blood,LOINC,4195408,79104007,Somatomedin-C measurement,SNOMED,Subsumes,51
3034933,42607-2,Prolactin monomeric [Mass/volume] in Serum or Plasma,LOINC,4260899,412932004,Monomeric prolactin measurement,SNOMED,Is a,50
46235759,76080-1,Influenza virus B RNA [Presence] in Nasopharynx by NAA with probe detection,LOINC,37172472,52041000237109,Influenza B virus RNA nucleic acid amplification qualitative result,SNOMED,Subsumes,49
46235757,76078-5,Influenza virus A RNA [Presence] in Nasopharynx by NAA with probe detection,LOINC,37172337,50661000237100,Influenza A virus RNA nucleic acid amplification qualitative result,SNOMED,Is a,49
40761484,58383-1,Norfentanyl [Mass/volume] in Urine by Confirmatory method,LOINC,4037770,117658009,Norfentanyl measurement,SNOMED,Subsumes,49
3035320,16503-5,C reactive protein [Mass/volume] in Body fluid,LOINC,4208414,55235003,C-reactive protein measurement,SNOMED,Is a,49
3019677,1765-7,Aldosterone [Mass/time] in 24 hour Urine,LOINC,4230204,88820003,"Aldosterone measurement, urine",SNOMED,Subsumes,49
3015437,31136-5,Carboxy tetrahydrocannabinol [Mass/mass] in Meconium,LOINC,4019569,105099009,Carboxy tetrahydrocannabinol measurement,SNOMED,Subsumes,49
3007315,6050-9,Brazil Nut IgE Ab [Units/volume] in Serum,LOINC,4309874,388512007,Brazil nut specific IgE antibody measurement,SNOMED,Subsumes,49
3028506,5632-5,Copper [Mass/volume] in Urine,LOINC,4296480,76693007,"Copper measurement, urine",SNOMED,Subsumes,48
3036172,2070-1,Chloride [Moles/volume] in Cerebral spinal fluid,LOINC,4055551,167742002,CSF chloride measurement,SNOMED,Is a,47
3004590,32362-6,BK virus DNA [Presence] in Serum or Plasma by NAA with probe detection,LOINC,37172422,51531000237102,Human polyomavirus 1 DNA nucleic acid amplification qualitative result,SNOMED,Subsumes,47
3040331,53920-5,Thyroglobulin [Mass/volume] in Lymph node fine needle aspirate,LOINC,4219426,39966003,Thyroglobulin measurement,SNOMED,Is a,46
3035779,36904-1,Inhibin A [Multiple of the median] adjusted in Serum or Plasma,LOINC,44790868,244921000000103,Inhibin A measurement,SNOMED,Is a,46
3020443,6369-3,Cryptococcus neoformans Ab [Titer] in Serum by Agglutination,LOINC,4008427,121978009,Measurement of Cryptococcus neoformans antibody,SNOMED,Subsumes,46
3016238,1842-4,Ammonia [Moles/volume] in Urine,LOINC,4245982,59960001,Ammonia measurement,SNOMED,Subsumes,46
3001699,9309-6,Ammonia [Mass/time] in 24 hour Urine,LOINC,4245982,59960001,Ammonia measurement,SNOMED,Is a,46
3022755,3394-4,Benzoylecgonine [Mass/volume] in Urine,LOINC,4020243,105083003,Benzoylecgonine measurement,SNOMED,Subsumes,45
3037475,6244-8,Sheep Sorrel IgE Ab [Units/volume] in Serum,LOINC,4191014,392336002,Sheep sorrel specific IgE antibody measurement,SNOMED,Subsumes,44
3016472,22239-8,Cytomegalovirus Ab [Presence] in Serum or Plasma,LOINC,4146598,30200007,Cytomegalovirus antibody measurement,SNOMED,Subsumes,44
3025455,2250-9,Estriol (E3).unconjugated [Mass/volume] in Serum or Plasma,LOINC,4147892,34889009,Estriol measurement,SNOMED,Is a,43
3019508,2416-6,Histamine [Mass/volume] in Serum or Plasma,LOINC,4103391,28846007,Histamine measurement,SNOMED,Is a,43
3012711,6181-2,Mouse urine proteins IgE Ab [Units/volume] in Serum,LOINC,4191112,392434003,Mouse urine proteins specific IgE antibody measurement,SNOMED,Is a,43
3006717,1514-9,Glucose [Mass/volume] in Serum or Plasma --2 hours post 100 g glucose PO,LOINC,4018317,104688003,"Glucose measurement, quantitative",SNOMED,Subsumes,43
3003095,13634-1,Rheumatoid factor [Units/volume] in Synovial fluid,LOINC,4204380,54921001,Rheumatoid factor measurement,SNOMED,Is a,43
3039422,51597-3,Glucose [Moles/volume] in Serum or Plasma --1 hour post 75 g glucose PO,LOINC,4018317,104688003,"Glucose measurement, quantitative",SNOMED,Is a,42
3025776,21458-5,Phosphate [Mass/volume] in 24 hour Urine,LOINC,4017907,104866001,Phosphate measurement,SNOMED,Subsumes,42
