original_concept_id,original_code,original_name,original_vocab,snomed_concept_id,snomed_concept_code,snomed_concept_name,snomed_vocab,mapping_relationship,frequency
2745078,09U1X7Z,"Supplement Left External Ear with Autologous Tissue Substitute, External Approach",ICD10PCS,4042825,118892008,Procedure on external ear,SNOMED,Is a,2
2745070,099T0ZZ,"Drainage of Left Frontal Sinus, Open Approach",ICD10PCS,4046266,122462000,Drainage procedure,SNOMED,Is a,2
2745055,099R3ZZ,"Drainage of Left Maxillary Sinus, Percutaneous Approach",ICD10PCS,4045049,129284003,Surgical action,SNOMED,Has method,2
2745010,0BV78DZ,"Restriction of Left Main Bronchus with Intraluminal Device, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4280677,65818007,Stent,SNOMED,Using device,2
2744948,0BCM0ZZ,"Extirpation of Matter from Bilateral Lungs, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2744936,0BCJ7ZZ,"Extirpation of Matter from Left Lower Lung Lobe, Via Natural or Artificial Opening",ICD10PCS,4044186,129306000,Surgical removal - action,SNOMED,Has method,2
2744923,0BCG0ZZ,"Extirpation of Matter from Left Upper Lung Lobe, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2744878,09TX0ZZ,"Resection of Left Sphenoid Sinus, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2744876,09TW0ZZ,"Resection of Right Sphenoid Sinus, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2744867,09TR4ZZ,"Resection of Left Maxillary Sinus, Percutaneous Endoscopic Approach",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,2
2744851,09TKXZZ,"Resection of Nasal Mucosa and Soft Tissue, External Approach",ICD10PCS,4044379,129237003,Closed approach,SNOMED,Access of,2
2744849,09TK0ZZ,"Resection of Nasal Mucosa and Soft Tissue, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2744839,09TD0ZZ,"Resection of Right Inner Ear, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2744833,09T90ZZ,"Resection of Right Auditory Ossicle, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2744791,099K0ZX,"Drainage of Nasal Mucosa and Soft Tissue, Open Approach, Diagnostic",ICD10PCS,4044378,129236007,Open approach,SNOMED,Access of,2
2744710,0BUB07Z,"Supplement Left Lower Lobe Bronchus with Autologous Tissue Substitute, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2746799,0DB94ZX,"Excision of Duodenum, Percutaneous Endoscopic Approach, Diagnostic",ICD10PCS,4129646,261004008,Diagnostic intent,SNOMED,Intent of,2
2748122,0CBX0Z0,"Excision of Lower Tooth, Open Approach, Single",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2746814,0DP000Z,"Removal of Drainage Device from Upper Intestinal Tract, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2748365,0CCM0ZZ,"Extirpation of Matter from Pharynx, Open Approach",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,2
2748542,0D7E8DZ,"Dilation of Large Intestine with Intraluminal Device, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4044550,129419002,Dilation - action,SNOMED,Has method,2
2748522,0D7B8DZ,"Dilation of Ileum with Intraluminal Device, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4044550,129419002,Dilation - action,SNOMED,Has method,2
2748506,0D7A3DZ,"Dilation of Jejunum with Intraluminal Device, Percutaneous Approach",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,2
2748496,0D793DZ,"Dilation of Duodenum with Intraluminal Device, Percutaneous Approach",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,2
2748492,0D788DZ,"Dilation of Small Intestine with Intraluminal Device, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4044550,129419002,Dilation - action,SNOMED,Method of,2
2748402,0CCWXZ0,"Extirpation of Matter from Upper Tooth, Single, External Approach",ICD10PCS,4221211,420393006,Structure of maxillary tooth,SNOMED,Has dir proc site,2
2748398,0CCV8ZZ,"Extirpation of Matter from Left Vocal Cord, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4043173,118790005,Procedure on vocal cord,SNOMED,Is a,2
2748393,0CCT8ZZ,"Extirpation of Matter from Right Vocal Cord, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4043173,118790005,Procedure on vocal cord,SNOMED,Is a,2
2748387,0CCS7ZZ,"Extirpation of Matter from Larynx, Via Natural or Artificial Opening",ICD10PCS,4047655,123865001,Procedure on larynx,SNOMED,Is a,2
2748375,0CCPXZZ,"Extirpation of Matter from Tonsils, External Approach",ICD10PCS,4044379,129237003,Closed approach,SNOMED,Has access,2
2748213,0D120Z6,"Bypass Middle Esophagus to Stomach, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2748644,0CJY0ZZ,"Inspection of Mouth and Throat, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2748173,0D114Z6,"Bypass Upper Esophagus to Stomach, Percutaneous Endoscopic Approach",ICD10PCS,4232650,360021005,Bypass - action,SNOMED,Has method,2
2748146,0CC5XZZ,"Extirpation of Matter from Upper Gingiva, External Approach",ICD10PCS,4044379,129237003,Closed approach,SNOMED,Has access,2
2748143,0CC4XZZ,"Extirpation of Matter from Buccal Mucosa, External Approach",ICD10PCS,4044379,129237003,Closed approach,SNOMED,Has access,2
2748134,0CC1XZZ,"Extirpation of Matter from Lower Lip, External Approach",ICD10PCS,4044379,129237003,Closed approach,SNOMED,Has access,2
2748131,0CC0XZZ,"Extirpation of Matter from Upper Lip, External Approach",ICD10PCS,4044379,129237003,Closed approach,SNOMED,Has access,2
2748123,0CBX0Z1,"Excision of Lower Tooth, Open Approach, Multiple",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2748002,0D5P0ZZ,"Destruction of Rectum, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2747958,0D110ZA,"Bypass Upper Esophagus to Jejunum, Open Approach",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,2
2747956,0D110Z6,"Bypass Upper Esophagus to Stomach, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2747936,0CX6XZZ,"Transfer Lower Gingiva, External Approach",ICD10PCS,4044379,129237003,Closed approach,SNOMED,Access of,2
2748586,0DH582Z,"Insertion of Monitoring Device into Esophagus, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,2
2748645,0CJY3ZZ,"Inspection of Mouth and Throat, Percutaneous Approach",ICD10PCS,4013298,103388001,Percutaneous approach,SNOMED,Has access,2
2746819,0DP00DZ,"Removal of Intraluminal Device from Upper Intestinal Tract, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2749065,0D928ZZ,"Drainage of Middle Esophagus, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,2
2749272,0D938ZX,"Drainage of Lower Esophagus, Via Natural or Artificial Opening Endoscopic, Diagnostic",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,2
2749271,0D9380Z,"Drainage of Lower Esophagus with Drainage Device, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4106470,257867005,Insertion - action,SNOMED,Method of,2
2743990,06HJ33Z,"Insertion of Infusion Device into Left Hypogastric Vein, Percutaneous Approach",ICD10PCS,4106470,257867005,Insertion - action,SNOMED,Method of,2
2749268,0D9370Z,"Drainage of Lower Esophagus with Drainage Device, Via Natural or Artificial Opening",ICD10PCS,4106470,257867005,Insertion - action,SNOMED,Has method,2
2749240,0D190ZB,"Bypass Duodenum to Ileum, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2749135,0CNR0ZZ,"Release Epiglottis, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2749120,0DJ0XZZ,"Inspection of Upper Intestinal Tract, External Approach",ICD10PCS,4146765,30315005,Structure of small intestine,SNOMED,Proc site of,2
2749116,0DJ03ZZ,"Inspection of Upper Intestinal Tract, Percutaneous Approach",ICD10PCS,4146765,30315005,Structure of small intestine,SNOMED,Has dir proc site,2
2749102,0DHP8DZ,"Insertion of Intraluminal Device into Rectum, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4144541,34402009,Rectum structure,SNOMED,Has dir proc site,2
2749069,0D9330Z,"Drainage of Lower Esophagus with Drainage Device, Percutaneous Approach",ICD10PCS,4013298,103388001,Percutaneous approach,SNOMED,Has access,2
2749063,0D9280Z,"Drainage of Middle Esophagus with Drainage Device, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4106470,257867005,Insertion - action,SNOMED,Has method,2
2748684,0D134Z6,"Bypass Lower Esophagus to Stomach, Percutaneous Endoscopic Approach",ICD10PCS,4232650,360021005,Bypass - action,SNOMED,Has method,2
2749038,0D910ZZ,"Drainage of Upper Esophagus, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2749018,0D7Q7DZ,"Dilation of Anus with Intraluminal Device, Via Natural or Artificial Opening",ICD10PCS,4044550,129419002,Dilation - action,SNOMED,Has method,2
2748973,0D160JA,"Bypass Stomach to Jejunum with Synthetic Substitute, Open Approach",ICD10PCS,46270676,708629005,Laparoscopic bypass gastrojejunostomy,SNOMED,Is a,2
2748971,0D160J4,"Bypass Stomach to Cutaneous with Synthetic Substitute, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2748968,0D1607A,"Bypass Stomach to Jejunum with Autologous Tissue Substitute, Open Approach",ICD10PCS,46270676,708629005,Laparoscopic bypass gastrojejunostomy,SNOMED,Is a,2
2748876,0CMWXZ0,"Reattachment of Upper Tooth, Single, External Approach",ICD10PCS,4221211,420393006,Structure of maxillary tooth,SNOMED,Dir proc site of,2
2748853,0DHA33Z,"Insertion of Infusion Device into Jejunum, Percutaneous Approach",ICD10PCS,4013298,103388001,Percutaneous approach,SNOMED,Has access,2
2748795,0D7M8ZZ,"Dilation of Descending Colon, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4044550,129419002,Dilation - action,SNOMED,Method of,2
2748765,0D7H8ZZ,"Dilation of Cecum, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4044550,129419002,Dilation - action,SNOMED,Has method,2
2748764,0D7H8DZ,"Dilation of Cecum with Intraluminal Device, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4044550,129419002,Dilation - action,SNOMED,Has method,2
2747934,0CX5XZZ,"Transfer Upper Gingiva, External Approach",ICD10PCS,4044379,129237003,Closed approach,SNOMED,Access of,2
2747933,0CX50ZZ,"Transfer Upper Gingiva, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Access of,2
2747930,0CX3XZZ,"Transfer Soft Palate, External Approach",ICD10PCS,4044379,129237003,Closed approach,SNOMED,Access of,2
2747063,0DBH4ZX,"Excision of Cecum, Percutaneous Endoscopic Approach, Diagnostic",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,2
2747320,0DBQ4ZX,"Excision of Anus, Percutaneous Endoscopic Approach, Diagnostic",ICD10PCS,4014564,11343000,Anoscopy with biopsy,SNOMED,Is a,2
2747298,0DBN3ZX,"Excision of Sigmoid Colon, Percutaneous Approach, Diagnostic",ICD10PCS,4013298,103388001,Percutaneous approach,SNOMED,Has access,2
2747278,0DBL3ZX,"Excision of Transverse Colon, Percutaneous Approach, Diagnostic",ICD10PCS,4013298,103388001,Percutaneous approach,SNOMED,Has access,2
2747270,0DBK4ZX,"Excision of Ascending Colon, Percutaneous Endoscopic Approach, Diagnostic",ICD10PCS,4170794,274323008,Endoscopic biopsy of colon,SNOMED,Is a,2
2747264,0DBJ8ZX,"Excision of Appendix, Via Natural or Artificial Opening Endoscopic, Diagnostic",ICD10PCS,4234161,440588003,Endoscopic procedure on appendix,SNOMED,Is a,2
2747229,0D1M0ZN,"Bypass Descending Colon to Sigmoid Colon, Open Approach",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,2
2747170,0CU40KZ,"Supplement Buccal Mucosa with Nonautologous Tissue Substitute, Open Approach",ICD10PCS,4130396,261571005,Tissue graft - material,SNOMED,Using subst,2
2747165,0CU3X7Z,"Supplement Soft Palate with Autologous Tissue Substitute, External Approach",ICD10PCS,4044379,129237003,Closed approach,SNOMED,Access of,2
2747079,0DPD0DZ,"Removal of Intraluminal Device from Lower Intestinal Tract, Open Approach",ICD10PCS,4034270,113276009,Intestinal structure,SNOMED,Has proc site,2
2747072,0DP6XDZ,"Removal of Intraluminal Device from Stomach, External Approach",ICD10PCS,4042680,118830002,Procedure on stomach,SNOMED,Is a,2
2747059,0DBH0ZX,"Excision of Cecum, Open Approach, Diagnostic",ICD10PCS,4001223,119287009,Biopsy of large intestine,SNOMED,Is a,2
2747928,0CX1XZZ,"Transfer Lower Lip, External Approach",ICD10PCS,4044379,129237003,Closed approach,SNOMED,Access of,2
2747053,0DBG4ZX,"Excision of Left Large Intestine, Percutaneous Endoscopic Approach, Diagnostic",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,2
2747049,0DBG0ZX,"Excision of Left Large Intestine, Open Approach, Diagnostic",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,2
2747043,0DBF4ZX,"Excision of Right Large Intestine, Percutaneous Endoscopic Approach, Diagnostic",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,2
2747018,0DBB8ZZ,"Excision of Ileum, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Acc device used by,2
2747015,0DBB7ZX,"Excision of Ileum, Via Natural or Artificial Opening, Diagnostic",ICD10PCS,4129646,261004008,Diagnostic intent,SNOMED,Intent of,2
2746965,0D1L07N,"Bypass Transverse Colon to Sigmoid Colon with Autologous Tissue Substitute, Open Approach",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,2
2746911,0CTN0ZZ,"Resection of Uvula, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2746882,0CSXX51,"Reposition Lower Tooth, Multiple, with External Fixation Device, External Approach",ICD10PCS,4223279,420730005,Structure of mandibular tooth,SNOMED,Has dir proc site,2
2746873,0CSWXZ1,"Reposition Upper Tooth, Multiple, External Approach",ICD10PCS,4221211,420393006,Structure of maxillary tooth,SNOMED,Has dir proc site,2
2746831,0DP03UZ,"Removal of Feeding Device from Upper Intestinal Tract, Percutaneous Approach",ICD10PCS,4013298,103388001,Percutaneous approach,SNOMED,Has access,2
2747321,0DBQ4ZZ,"Excision of Anus, Percutaneous Endoscopic Approach",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,2
2747322,0DBQ7ZX,"Excision of Anus, Via Natural or Artificial Opening, Diagnostic",ICD10PCS,4304358,103693007,Diagnostic procedure,SNOMED,Is a,2
2747348,0DNJ4ZZ,"Release Appendix, Percutaneous Endoscopic Approach",ICD10PCS,4234161,440588003,Endoscopic procedure on appendix,SNOMED,Is a,2
2747407,0CUM7KZ,"Supplement Pharynx with Nonautologous Tissue Substitute, Via Natural or Artificial Opening",ICD10PCS,4130396,261571005,Tissue graft - material,SNOMED,Using subst,2
2747905,0DQ34ZZ,"Repair Lower Esophagus, Percutaneous Endoscopic Approach",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Acc device used by,2
2747890,0DPW4JZ,"Removal of Synthetic Substitute from Peritoneum, Percutaneous Endoscopic Approach",ICD10PCS,4044524,129303008,Removal - action,SNOMED,Has method,2
2747885,0DPW3JZ,"Removal of Synthetic Substitute from Peritoneum, Percutaneous Approach",ICD10PCS,4013298,103388001,Percutaneous approach,SNOMED,Has access,2
2747877,0DPW00Z,"Removal of Drainage Device from Peritoneum, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2747839,0DCL0ZZ,"Extirpation of Matter from Transverse Colon, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Access of,2
2747818,0DCF8ZZ,"Extirpation of Matter from Right Large Intestine, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,2
2747812,0DCE7ZZ,"Extirpation of Matter from Large Intestine, Via Natural or Artificial Opening",ICD10PCS,4067285,21371007,Operation on abdominal region,SNOMED,Is a,2
2747764,0D5C8ZZ,"Destruction of Ileocecal Valve, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4133895,262202000,Therapeutic,SNOMED,Has intent,2
2747732,0D564ZZ,"Destruction of Stomach, Percutaneous Endoscopic Approach",ICD10PCS,4033259,14869003,Endoscopic destruction of lesion of stomach,SNOMED,Is a,2
2747627,0DP64MZ,"Removal of Stimulator Lead from Stomach, Percutaneous Endoscopic Approach",ICD10PCS,4042680,118830002,Procedure on stomach,SNOMED,Is a,2
2747624,0DP64DZ,"Removal of Intraluminal Device from Stomach, Percutaneous Endoscopic Approach",ICD10PCS,4042680,118830002,Procedure on stomach,SNOMED,Subsumes,2
2747599,0DP600Z,"Removal of Drainage Device from Stomach, Open Approach",ICD10PCS,4042680,118830002,Procedure on stomach,SNOMED,Is a,2
2747591,0DP57DZ,"Removal of Intraluminal Device from Esophagus, Via Natural or Artificial Opening",ICD10PCS,4044524,129303008,Removal - action,SNOMED,Has method,2
2747584,0DC67ZZ,"Extirpation of Matter from Stomach, Via Natural or Artificial Opening",ICD10PCS,4288283,69695003,Stomach structure,SNOMED,Has dir proc site,2
2747546,0DBV3ZZ,"Excision of Mesentery, Percutaneous Approach",ICD10PCS,4013298,103388001,Percutaneous approach,SNOMED,Has access,2
2747498,0D1N8Z4,"Bypass Sigmoid Colon to Cutaneous, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4232650,360021005,Bypass - action,SNOMED,Has method,2
2747480,0D1N4J4,"Bypass Sigmoid Colon to Cutaneous with Synthetic Substitute, Percutaneous Endoscopic Approach",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Acc device used by,2
2747438,0CUT07Z,"Supplement Right Vocal Cord with Autologous Tissue Substitute, Open Approach",ICD10PCS,4043173,118790005,Procedure on vocal cord,SNOMED,Is a,2
2747437,0CUS8KZ,"Supplement Larynx with Nonautologous Tissue Substitute, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4130396,261571005,Tissue graft - material,SNOMED,Using subst,2
2747433,0CUS7JZ,"Supplement Larynx with Synthetic Substitute, Via Natural or Artificial Opening",ICD10PCS,4229604,88937006,Prosthetic procedure,SNOMED,Is a,2
2747410,0CUM8KZ,"Supplement Pharynx with Nonautologous Tissue Substitute, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4130396,261571005,Tissue graft - material,SNOMED,Using subst,2
2744038,06HV33Z,"Insertion of Infusion Device into Left Foot Vein, Percutaneous Approach",ICD10PCS,4040722,118955007,Implantation to cardiovascular system,SNOMED,Is a,2
2740507,08NM0ZZ,"Release Left Extraocular Muscle, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2743987,0BQJ4ZZ,"Repair Left Lower Lung Lobe, Percutaneous Endoscopic Approach",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Acc device used by,2
2739757,095L0ZZ,"Destruction of Nasal Turbinate, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2740208,08CPXZZ,"Extirpation of Matter from Left Upper Eyelid, External Approach",ICD10PCS,4191508,38934000,Upper eyelid structure,SNOMED,Dir proc site of,2
2740206,08CP0ZZ,"Extirpation of Matter from Left Upper Eyelid, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2740205,08CNXZZ,"Extirpation of Matter from Right Upper Eyelid, External Approach",ICD10PCS,4191508,38934000,Upper eyelid structure,SNOMED,Has dir proc site,2
2740082,06V53DZ,"Restriction of Superior Mesenteric Vein with Intraluminal Device, Percutaneous Approach",ICD10PCS,4280677,65818007,Stent,SNOMED,Using device,2
2740071,06L60CZ,"Occlusion of Inferior Mesenteric Vein with Extraluminal Device, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Access of,2
2740035,06L20CZ,"Occlusion of Gastric Vein with Extraluminal Device, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2740026,06L10CZ,"Occlusion of Splenic Vein with Extraluminal Device, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2739961,08BX8ZZ,"Excision of Right Lacrimal Duct, Via Natural or Artificial Opening Endoscopic",ICD10PCS,4266061,62392005,Excision of nasolacrimal duct,SNOMED,Is a,2
2739911,07NP4ZZ,"Release Spleen, Percutaneous Endoscopic Approach",ICD10PCS,4021230,115956009,Release,SNOMED,Is a,2
2739872,06V33DZ,"Restriction of Esophageal Vein with Intraluminal Device, Percutaneous Approach",ICD10PCS,4280677,65818007,Stent,SNOMED,Using device,2
2739751,08BTXZX,"Excision of Left Conjunctiva, External Approach, Diagnostic",ICD10PCS,4325615,71688005,Diagnostic procedure on conjunctiva,SNOMED,Is a,2
2740216,08CTXZZ,"Extirpation of Matter from Left Conjunctiva, External Approach",ICD10PCS,4044379,129237003,Closed approach,SNOMED,Has access,2
2739750,08BSXZZ,"Excision of Right Conjunctiva, External Approach",ICD10PCS,4044379,129237003,Closed approach,SNOMED,Access of,2
2739732,08BP0ZZ,"Excision of Left Upper Eyelid, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2739696,08B9XZZ,"Excision of Left Cornea, External Approach",ICD10PCS,4044379,129237003,Closed approach,SNOMED,Access of,2
2739645,07LK4ZZ,"Occlusion of Thoracic Duct, Percutaneous Endoscopic Approach",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,2
2739499,08B53ZX,"Excision of Left Vitreous, Percutaneous Approach, Diagnostic",ICD10PCS,4013298,103388001,Percutaneous approach,SNOMED,Has access,2
2739486,08B00ZZ,"Excision of Right Eye, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2739485,08B00ZX,"Excision of Right Eye, Open Approach, Diagnostic",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2739435,07LH3DZ,"Occlusion of Right Inguinal Lymphatic with Intraluminal Device, Percutaneous Approach",ICD10PCS,4280677,65818007,Stent,SNOMED,Using device,2
2739433,07LH0ZZ,"Occlusion of Right Inguinal Lymphatic, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Access of,2
2739415,07LF0ZZ,"Occlusion of Right Lower Extremity Lymphatic, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2740211,08CQXZZ,"Extirpation of Matter from Right Lower Eyelid, External Approach",ICD10PCS,4044379,129237003,Closed approach,SNOMED,Access of,2
2740233,08D8XZZ,"Extraction of Right Cornea, External Approach",ICD10PCS,4027561,128304007,Surgical extraction,SNOMED,Is a,2
2741322,06PYX2Z,"Removal of Monitoring Device from Lower Vein, External Approach",ICD10PCS,4044524,129303008,Removal - action,SNOMED,Has method,2
2740676,07TF0ZZ,"Resection of Right Lower Extremity Lymphatic, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2741157,079100Z,"Drainage of Right Neck Lymphatic with Drainage Device, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2741060,06NC0ZZ,"Release Right Common Iliac Vein, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2741030,08QD3ZZ,"Repair Left Iris, Percutaneous Approach",ICD10PCS,4013298,103388001,Percutaneous approach,SNOMED,Has access,2
2740994,08P1XJZ,"Removal of Synthetic Substitute from Left Eye, External Approach",ICD10PCS,4044524,129303008,Removal - action,SNOMED,Has method,2
2740875,06WYXDZ,"Revision of Intraluminal Device in Lower Vein, External Approach",ICD10PCS,4041249,118635009,Revision,SNOMED,Is a,2
2740828,06LY3ZC,"Occlusion of Hemorrhoidal Plexus, Percutaneous Approach",ICD10PCS,4029566,107949006,Operative procedure on rectum AND/OR anus,SNOMED,Is a,2
2740818,06LY0CC,"Occlusion of Hemorrhoidal Plexus with Extraluminal Device, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2740759,08P0X0Z,"Removal of Drainage Device from Right Eye, External Approach",ICD10PCS,43531531,609250001,Removal of device from head,SNOMED,Subsumes,2
2740683,07TJ4ZZ,"Resection of Left Inguinal Lymphatic, Percutaneous Endoscopic Approach",ICD10PCS,4000738,119583009,Trunk excision,SNOMED,Is a,2
2740678,07TG0ZZ,"Resection of Left Lower Extremity Lymphatic, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2740671,07TB4ZZ,"Resection of Mesenteric Lymphatic, Percutaneous Endoscopic Approach",ICD10PCS,4290594,37270008,Endoscope,SNOMED,Using acc device,2
2740236,08DJ3ZZ,"Extraction of Right Lens, Percutaneous Approach",ICD10PCS,4013298,103388001,Percutaneous approach,SNOMED,Has access,2
2740573,06LP0CZ,"Occlusion of Right Saphenous Vein with Extraluminal Device, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2740555,06LM0CZ,"Occlusion of Right Femoral Vein with Extraluminal Device, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2740521,08NSXZZ,"Release Right Conjunctiva, External Approach",ICD10PCS,4021230,115956009,Release,SNOMED,Is a,2
2740450,07QP4ZZ,"Repair Spleen, Percutaneous Endoscopic Approach",ICD10PCS,4117981,257903006,Repair - action,SNOMED,Has method,2
2740397,07Q30ZZ,"Repair Right Upper Extremity Lymphatic, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2740394,07Q20ZZ,"Repair Left Neck Lymphatic, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2740335,06VD3DZ,"Restriction of Left Common Iliac Vein with Intraluminal Device, Percutaneous Approach",ICD10PCS,4127468,261449002,Transluminal approach,SNOMED,Property of,2
2740289,06L90ZZ,"Occlusion of Right Renal Vein, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2740283,06L83ZZ,"Occlusion of Portal Vein, Percutaneous Approach",ICD10PCS,4127468,261449002,Transluminal approach,SNOMED,Property of,2
2740271,06L70ZZ,"Occlusion of Colic Vein, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2739330,06UD0JZ,"Supplement Left Common Iliac Vein with Synthetic Substitute, Open Approach",ICD10PCS,4229604,88937006,Prosthetic procedure,SNOMED,Is a,2
2739240,089Q3ZZ,"Drainage of Right Lower Eyelid, Percutaneous Approach",ICD10PCS,4013298,103388001,Percutaneous approach,SNOMED,Has access,2
2739225,089NXZZ,"Drainage of Right Upper Eyelid, External Approach",ICD10PCS,4065684,172261006,Drainage of lesion of eyelid,SNOMED,Is a,2
2737572,05CC0ZZ,"Extirpation of Matter from Left Basilic Vein, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2738375,07BF0ZX,"Excision of Right Lower Extremity Lymphatic, Open Approach, Diagnostic",ICD10PCS,4044378,129236007,Open approach,SNOMED,Has access,2
2738329,06RM0KZ,"Replacement of Right Femoral Vein with Nonautologous Tissue Substitute, Open Approach",ICD10PCS,4130396,261571005,Tissue graft - material,SNOMED,Using subst,2
2738159,07B80ZZ,"Excision of Right Internal Mammary Lymphatic, Open Approach",ICD10PCS,4044378,129236007,Open approach,SNOMED,Access of,2
