Id,Code,Name,Standard Class,Vocab,Validity,Concept
35917543,breast@2930,Size of Tumor-Invasive Component,NAACCR Variable,NAACCR,Valid,Standard
35917481,breast@2870,"Combinations of ER, PR, and HER2 Results",NAACCR Variable,NAACCR,Valid,Standard
35917267,breast@2877,Multigene Signature Results,NAACCR Variable,NAACCR,Valid,Standard
35917230,breast@2863,HER2: Immunohistochemistry (IHC) Test Interpretation,NAACCR Variable,NAACCR,Valid,Standard
35917134,breast@2862,HER2: Immunohistochemistry (IHC) Lab Value,NAACCR Variable,NAACCR,Valid,Standard
3008618,13662-2,Ganglioside GD1b IgG Ab [Titer] in Serum,Lab Test,LOINC,Valid,Standard
1634139,c-7th_AJCC/UICC-N1,AJCC/UICC 7th clinical N1 Category,Staging/Grading,Cancer Modifier,Valid,Standard
44786663,74005-0,Serotonin release 0.5 IU/mL heparin.unfractionated [Units/volume] in Serum,Lab Test,LOINC,Valid,Standard
42870556,69557-7,OJ Ab [Presence] in Serum by Immunoblot,Lab Test,LOINC,Valid,Standard
40766285,63559-9,Signal Recognition Particle (SRP) Ab [Presence] in Serum or Plasma by Immunoblot,Lab Test,LOINC,Valid,Standard
40759864,56745-3,PL-12 Ab [Presence] in Serum by Immunoblot,Lab Test,LOINC,Valid,Standard
40759863,56744-6,PL-7 Ab [Presence] in Serum by Immunoblot,Lab Test,LOINC,Valid,Standard
35918209,breast@2878,Paget Disease,NAACCR Variable,NAACCR,Valid,Standard
35917965,breast@2874,Assessment of Positive Distant Metastases,NAACCR Variable,NAACCR,Valid,Standard
35917959,breast@2866,HER2: Chromogenic In Situ Hybridization (CISH) Lab Value,NAACCR Variable,NAACCR,Valid,Standard
35917878,breast@2875,Response to Neoadjuvant Therapy,NAACCR Variable,NAACCR,Valid,Standard
35917860,breast@2890,Progesterone Receptor (PR) Assay,NAACCR Variable,NAACCR,Valid,Standard
35917793,breast@2880,Estrogen Receptor (ER) Assay,NAACCR Variable,NAACCR,Valid,Standard
35917684,breast@2864,HER2: Fluorescence In Situ Hybridization (FISH) Lab Value,NAACCR Variable,NAACCR,Valid,Standard
35917500,breast@2873,Assessment of Positive Ipsilateral Axillary Lymph Nodes,NAACCR Variable,NAACCR,Valid,Standard
35917494,breast@2871,Circulating Tumor Cells (CTC) and Method of Detection,NAACCR Variable,NAACCR,Valid,Standard
35917341,breast@2867,HER2: Chromogenic In Situ Hybridization (CISH) Test Interpretation,NAACCR Variable,NAACCR,Valid,Standard
35917315,breast@2865,HER2: Fluorescence In Situ Hybridization (FISH) Test Interpretation,NAACCR Variable,NAACCR,Valid,Standard
35917308,breast@2872,Disseminated Tumor Cells (DTC) and Method of Detection,NAACCR Variable,NAACCR,Valid,Standard
35917179,breast@2868,HER2: Result of Other or Unknown Test,NAACCR Variable,NAACCR,Valid,Standard
3035363,14367-7,Trichomonas vaginalis [Presence] in Vaginal fluid by Wet preparation,Lab Test,LOINC,Valid,Standard
3031322,50734-3,Serotonin release.heparin.porcine in Serum,Lab Test,LOINC,Valid,Standard
3020961,10863-9,Endomysium IgA Ab [Titer] in Serum,Lab Test,LOINC,Valid,Standard
3024675,6892-4,Thyroxine (T4) free [Mass/volume] in Serum or Plasma by Dialysis,Lab Test,LOINC,Valid,Standard
3049773,48427-9,Erythrocytes.Plasmodium sp infected/1000 erythrocytes in Blood,Lab Test,LOINC,Valid,Standard
3016870,13499-9,HIV 1 Ab band pattern [Interpretation] in Serum by Immunoblot,Lab Test,LOINC,Valid,Standard
3015334,13661-4,Ganglioside GD1b IgM Ab [Titer] in Serum,Lab Test,LOINC,Valid,Standard
1635634,c-7th_AJCC/UICC-N2,AJCC/UICC 7th clinical N2 Category,Staging/Grading,Cancer Modifier,Valid,Standard
3052023,48159-8,Hepatitis C virus Ab Signal/Cutoff in Serum or Plasma by Immunoassay,Lab Test,LOINC,Valid,Standard
3022058,29610-3,Hepatitis B virus DNA [Presence] in Serum or Plasma by NAA with probe detection,Lab Test,LOINC,Valid,Standard
3000084,1389-6,Cortisol Free [Mass/volume] in 24 hour Urine --24 hours post 40 ug corticotropin IM BID 3 day,Lab Test,LOINC,Valid,Standard
1634728,c-7th_AJCC/UICC-T1a,AJCC/UICC 7th clinical T1a Category,Staging/Grading,Cancer Modifier,Valid,Standard
4102739,300007000,Screening for cardiovascular system disease,Procedure,SNOMED,Valid,Standard
3000414,31628-1,Smith extractable nuclear Ab+Ribonucleoprotein extractable nuclear Ab [Presence] in Serum,Lab Test,LOINC,Valid,Standard
1635302,c-7th_AJCC/UICC-M1b,AJCC/UICC 7th clinical M1b Category,Staging/Grading,Cancer Modifier,Valid,Standard
3037202,30009-5,Fibrin+Fibrinogen fragments [Mass/volume] in Serum,Lab Test,LOINC,Valid,Standard
46236059,77354-9,Noninvasive colorectal cancer DNA and occult blood screening [Presence] in Stool,Lab Test,LOINC,Valid,Standard
4288286,697001,Hepatitis A virus antibody measurement,Procedure,SNOMED,Valid,Standard
3042299,39803-2,inFLIXimab [Mass/volume] in Serum or Plasma,Lab Test,LOINC,Valid,Standard
1634491,p-7th_AJCC/UICC-T2,AJCC/UICC 7th pathological T2 Category,Staging/Grading,Cancer Modifier,Valid,Standard
4198132,314072006,Hematology screening test,Procedure,SNOMED,Valid,Standard
40766189,63459-2,Gliadin peptide IgG Ab [Units/volume] in Serum by Immunoassay,Lab Test,LOINC,Valid,Standard
1635104,c-6th_AJCC/UICC-NX,AJCC/UICC 6th clinical NX Category,Staging/Grading,Cancer Modifier,Valid,Standard
1634829,c-6th_AJCC/UICC-M1,AJCC/UICC 6th clinical M1 Category,Staging/Grading,Cancer Modifier,Valid,Standard
46236054,77349-9,Everolimus [Mass/volume] in Blood by LC/MS/MS --trough,Lab Test,LOINC,Valid,Standard
4218834,415945006,Oral temperature,Observable Entity,SNOMED,Valid,Standard
35918558,835,Sentinel Lymph Nodes Positive,NAACCR Variable,NAACCR,Valid,Standard
3035447,3241-7,Coagulation factor XIII coagulum dissolution at 24 hours [Presence] in Platelet poor plasma by Coagulation assay,Lab Test,LOINC,Valid,Standard
3002683,29263-1,Fibrin degradation products [Presence] in Blood by Agglutination,Lab Test,LOINC,Valid,Standard
3053190,47213-4,Cholesterol in LDL real size pattern [Identifier] in Serum or Plasma,Lab Test,LOINC,Valid,Standard
3027939,16616-5,Cholesterol in HDL/Cholesterol in LDL [Mass Ratio] in Serum or Plasma,Lab Test,LOINC,Valid,Standard
3006949,32017-6,Hemoglobin.other/Hemoglobin.total in Blood by Electrophoresis,Lab Test,LOINC,Valid,Standard
36305676,88604-4,Human coronavirus HKU1 RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Lab Test,LOINC,Valid,Standard
36304601,88610-1,Human coronavirus 229E RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Lab Test,LOINC,Valid,Standard
36304548,88618-4,Human coronavirus NL63 RNA [Presence] in Upper respiratory specimen by NAA with probe detection,Lab Test,LOINC,Valid,Standard
3050723,48555-7,Fetal blood [Volume] by Kleihauer-Betke method,Lab Test,LOINC,Valid,Standard
3049135,47958-4,FLT3 gene targeted mutation analysis in Blood or Tissue by Molecular genetics method,Lab Test,LOINC,Valid,Standard
3048863,49136-5,Creatine kinase.MB/Creatine kinase.total [Ratio] in Serum or Plasma,Lab Test,LOINC,Valid,Standard
3031767,34694-0,Vascular endothelial growth factor [Mass/volume] in Serum or Plasma,Lab Test,LOINC,Valid,Standard
3018510,31588-7,Ribonucleoprotein extractable nuclear IgG Ab [Units/volume] in Serum,Lab Test,LOINC,Valid,Standard
42870563,69564-3,Bacterial vaginosis score in Vaginal fluid Qualitative by NAA with probe detection,Lab Test,LOINC,Valid,Standard
40765099,62358-7,ISCN band level [#] Qualitative,Lab Test,LOINC,Valid,Standard
3053145,47405-6,Ehrlichia chaffeensis IgG Ab [Titer] in Serum by Immunofluorescence,Lab Test,LOINC,Valid,Standard
3047175,33559-6,Kappa light chains/Lambda light chains [Mass Ratio] in Urine,Lab Test,LOINC,Valid,Standard
3045170,34272-5,Collagen crosslinked N-telopeptide/Creatinine [Ratio] in Urine,Lab Test,LOINC,Valid,Standard
2213313,No matching concept,No matching concept,Undefined,None,Invalid,Non-standard
2212169,No matching concept,No matching concept,Undefined,None,Invalid,Non-standard
40771570,69049-5,Coagulation specialist review of results,Lab Test,LOINC,Valid,Standard
2213047,No matching concept,No matching concept,Undefined,None,Invalid,Non-standard
3016120,6479-0,Mumps virus IgM Ab [Titer] in Serum by Immunofluorescence,Lab Test,LOINC,Valid,Standard
42529250,82781-6,Borrelia miyamotoi flaB gene [Presence] in Specimen by NAA with probe detection,Lab Test,LOINC,Valid,Standard
3044586,34440-8,Immunoelectrophoresis for Urine,Lab Test,LOINC,Valid,Standard
3025037,619-7,Bacteria identified in Peritoneal fluid by Culture,Lab Test,LOINC,Valid,Standard
3053020,48850-2,Ehrlichia chaffeensis IgM Ab [Titer] in Serum by Immunofluorescence,Lab Test,LOINC,Valid,Standard
3043913,40594-4,Platelet aggregation EPINEPHrine induced [Units/volume] in Platelet rich plasma --100 umol/L,Lab Test,LOINC,Valid,Standard
3030168,50947-1,Platelet aggregation collagen induced [Presence] in Platelet rich plasma --190 ug/mL,Lab Test,LOINC,Valid,Standard
3030054,33553-9,Platelet aggregation ristocetin induced in Platelet rich plasma --600 ug/mL,Lab Test,LOINC,Valid,Standard
3029780,33551-3,Platelet aggregation ristocetin induced in Platelet rich plasma --1200 ug/mL,Lab Test,LOINC,Valid,Standard
3038974,40869-0,Carnitine esters/Carnitine.free (C0) [Molar ratio] in Serum or Plasma,Lab Test,LOINC,Valid,Standard
3009471,15066-4,Fatty acids.nonesterified [Moles/volume] in Serum or Plasma,Lab Test,LOINC,Valid,Standard
35918862,834,Sentinel Lymph Nodes Examined,NAACCR Variable,NAACCR,Valid,Standard
3037821,1027-2,Fy sup(a) Ag [Presence] on Red Blood Cells,Lab Test,LOINC,Valid,Standard
3030768,50945-5,Platelet aggregation ADP induced [Presence] in Platelet rich plasma --2 umol/L,Lab Test,LOINC,Valid,Standard
3029609,50946-3,Platelet aggregation ADP induced [Presence] in Platelet rich plasma --4 umol/L,Lab Test,LOINC,Valid,Standard
21492430,79234-1,Butylone [Mass/volume] in Urine by Confirmatory method,Lab Test,LOINC,Valid,Standard
3010350,17569-5,SCL-70 extractable nuclear Ab [Presence] in Serum by Immunofluorescence,Lab Test,LOINC,Valid,Standard
1634381,c-6th_AJCC/UICC-T1,AJCC/UICC 6th clinical T1 Category,Staging/Grading,Cancer Modifier,Valid,Standard
40769413,66753-5,Clot formation [Time] in Blood by Thromboelastography --after addition of heparinase,Lab Test,LOINC,Valid,Standard
40769410,66750-1,Clot angle in Blood by Thromboelastography --after addition of heparinase,Lab Test,LOINC,Valid,Standard
3049738,47321-5,Baker's yeast IgG Ab [Units/volume] in Serum by Immunoassay,Lab Test,LOINC,Valid,Standard
3025180,13983-2,Gamma globulin/Protein.total in Serum or Plasma by Electrophoresis,Lab Test,LOINC,Valid,Standard
3024800,13978-2,Alpha 1 globulin/Protein.total in Serum or Plasma by Electrophoresis,Lab Test,LOINC,Valid,Standard
3006330,13981-6,Alpha 2 globulin/Protein.total in Serum or Plasma by Electrophoresis,Lab Test,LOINC,Valid,Standard
40759850,56731-3,Jo-1 extractable nuclear Ab [Presence] in Serum by Immunoblot,Lab Test,LOINC,Valid,Standard
35918086,kidney_parenchyma@2880,Invasion Beyond Capsule,NAACCR Variable,NAACCR,Valid,Standard
35917658,kidney_parenchyma@2910,Sarcomatoid Features,NAACCR Variable,NAACCR,Valid,Standard
35917657,kidney_parenchyma@2920,Histologic Tumor Necrosis,NAACCR Variable,NAACCR,Valid,Standard
1634245,p-7th_AJCC/UICC-N1,AJCC/UICC 7th pathological N1 Category,Staging/Grading,Cancer Modifier,Valid,Standard
40769418,66758-4,Clot firmness reduction [Length fraction] in Blood by Thromboelastography --60M post maximum clot amplitude,Lab Test,LOINC,Valid,Standard
35918192,kidney_parenchyma@2862,Extranodal Extension of Regional Lymph Nodes,NAACCR Variable,NAACCR,Valid,Standard
35918012,kidney_parenchyma@2890,Vein Involvement,NAACCR Variable,NAACCR,Valid,Standard
35917245,kidney_parenchyma@2900,Ipsilateral Adrenal Gland Involvement,NAACCR Variable,NAACCR,Valid,Standard
3016347,21669-7,F5 gene mutations tested for in Blood or Tissue by Molecular genetics method Nominal,Lab Test,LOINC,Valid,Standard
3044549,40974-8,Streptococcus pneumoniae Danish serotype 19A IgG Ab [Mass/volume] in Serum,Lab Test,LOINC,Valid,Standard
3023659,10634-4,Complement C1 esterase inhibitor.functional/Complement C1 esterase inhibitor.total in Serum or Plasma,Lab Test,LOINC,Valid,Standard
1633276,c-7th_AJCC/UICC-M1,AJCC/UICC 7th clinical M1 Category,Staging/Grading,Cancer Modifier,Valid,Standard
1633268,p-7th_AJCC/UICC-T1a,AJCC/UICC 7th pathological T1a Category,Staging/Grading,Cancer Modifier,Valid,Standard
42529107,82976-2,Dipeptidyl aminopeptidase-like protein 6 IgG Ab [Presence] in Serum or Plasma by Immunofluorescence,Lab Test,LOINC,Valid,Standard
4248525,407556006,Lying systolic blood pressure,Observable Entity,SNOMED,Valid,Standard
35918102,bladder@2900,Extranodal Extension of Regional Lymph Nodes,NAACCR Variable,NAACCR,Valid,Standard
3046299,33358-3,Protein.monoclonal [Mass/volume] in Serum or Plasma by Electrophoresis,Lab Test,LOINC,Valid,Standard
3002809,31112-6,Reticulocytes/100 erythrocytes in Blood by Manual,Lab Test,LOINC,Valid,Standard
1634662,c-7th_AJCC/UICC-T1b,AJCC/UICC 7th clinical T1b Category,Staging/Grading,Cancer Modifier,Valid,Standard
3048285,48712-4,Microscopic observation [Identifier] in Genital specimen by Gram stain,Lab Test,LOINC,Valid,Standard
3015913,5789-3,Fatty casts [#/area] in Urine sediment by Microscopy low power field,Lab Test,LOINC,Valid,Standard
3012952,22125-9,Borrelia burgdorferi IgG Ab [Presence] in Cerebral spinal fluid,Lab Test,LOINC,Valid,Standard
46235190,76651-9,Zinc transporter 8 Ab [Units/volume] in Serum or Plasma by Immunoassay,Lab Test,LOINC,Valid,Standard
40771529,69004-0,Immature granulocytes/100 leukocytes in Body fluid,Lab Test,LOINC,Valid,Standard
35918485,3831,Extranodal Extension Head and Neck Clinical,NAACCR Variable,NAACCR,Valid,Standard
3013557,8266-9,Service comment 05,Lab Test,LOINC,Valid,Standard
1633747,c-6th_AJCC/UICC-T2,AJCC/UICC 6th clinical T2 Category,Staging/Grading,Cancer Modifier,Valid,Standard
40759847,56728-9,Thermoactinomyces vulgaris IgE Ab [Units/volume] in Serum,Lab Test,LOINC,Valid,Standard
4018470,104285006,Measurement of Helicobacter pylori antibody,Procedure,SNOMED,Valid,Standard
4010412,113083009,Prolactin measurement,Procedure,SNOMED,Valid,Standard
36303976,87548-4,Anaplasma phagocytophilum and Ehrlichia sp DNA panel - Blood Qualitative by NAA with non-probe detection,Lab Test,LOINC,Valid,Standard
35918551,3832,Extranodal Extension Head and Neck Pathological,NAACCR Variable,NAACCR,Valid,Standard
3025271,9728-7,CD3-CD16+CD56+ (Natural killer) cells [#/volume] in Blood,Lab Test,LOINC,Valid,Standard
3013051,5904-8,Russell viper venom time in Platelet poor plasma by Coagulation assay,Lab Test,LOINC,Valid,Standard
914034,810,EOD--Lymph Node Involv,NAACCR Variable,NAACCR,Valid,Standard
4149280,31003009,Follicle stimulating hormone measurement,Procedure,SNOMED,Valid,Standard
35918829,3855,HER2 Overall Summary,NAACCR Variable,NAACCR,Valid,Standard
3035211,38259-8,Cells Counted Total [#] in Peritoneal fluid,Lab Test,LOINC,Valid,Standard
3032732,49610-9,Streptococcus pyogenes DNA [Identifier] in Specimen by NAA with probe detection,Lab Test,LOINC,Valid,Standard
3017556,27994-3,Ehrlichia chaffeensis DNA [Presence] in Blood by NAA with probe detection,Lab Test,LOINC,Valid,Standard
3002766,12226-7,Leukocytes [Presence] in Vaginal fluid by Wet preparation,Lab Test,LOINC,Valid,Standard
3000556,14358-6,Microscopic observation [Identifier] in Aspirate by Gram stain,Lab Test,LOINC,Valid,Standard
3010047,32189-3,Microscopic observation [Identifier] in Body fluid by Acid fast stain,Lab Test,LOINC,Valid,Standard
3005033,12146-7,Fetal Nuchal fold Thickness US,Clinical Observation,LOINC,Valid,Standard
42868605,70122-7,Epithelial cells.squamous [Presence] in Body fluid,Lab Test,LOINC,Valid,Standard
35918556,3826,Estrogen Receptor Percent Positive or Range,NAACCR Variable,NAACCR,Valid,Standard
35918230,3914,Progesterone Receptor Percent Positive or Range,NAACCR Variable,NAACCR,Valid,Standard
3008515,8392-3,Right ventricular End diastolic blood pressure,Clinical Observation,LOINC,Valid,Standard
2213130,No matching concept,No matching concept,Undefined,None,Invalid,Non-standard
914037,790,EOD--Extension,NAACCR Variable,NAACCR,Valid,Standard
36305608,88739-8,TIF1-gamma Ab [Units/volume] in Serum by Line blot,Lab Test,LOINC,Valid,Standard
3052881,47320-7,Baker's yeast IgA Ab [Units/volume] in Serum by Immunoassay,Lab Test,LOINC,Valid,Standard
3033791,5150-8,Entamoeba histolytica Ab [Units/volume] in Serum by Immunoassay,Lab Test,LOINC,Valid,Standard
3030512,50791-3,Hemoglobin pattern [Interpretation] in Blood by Electrophoresis acid (pH 6.0),Lab Test,LOINC,Valid,Standard
3016899,31444-3,Intrinsic factor blocking Ab [Presence] in Serum,Lab Test,LOINC,Valid,Standard
1635530,c-7th_AJCC/UICC-T4,AJCC/UICC 7th clinical T4 Category,Staging/Grading,Cancer Modifier,Valid,Standard
3024981,22417-0,Mumps virus IgG Ab [Titer] in Serum,Lab Test,LOINC,Valid,Standard
3008258,535-5,Mycobacterium sp identified in Body fluid by Organism specific culture,Lab Test,LOINC,Valid,Standard
3004150,13359-5,Character of Semen,Lab Test,LOINC,Valid,Standard
3001288,11211-0,"Carbon dioxide, total [Moles/volume] in Body fluid",Lab Test,LOINC,Valid,Standard
42529583,82425-0,Mj Ab [Units/volume] in Serum by Line blot,Lab Test,LOINC,Valid,Standard
35918856,3862,JAK2,NAACCR Variable,NAACCR,Valid,Standard
3051433,38540-1,Spermatozoa Motile/100 spermatozoa in Semen --pre washing,Lab Test,LOINC,Valid,Standard
3046539,43934-9,Amphetamines [Mass/mass] in Meconium by Confirmatory method,Lab Test,LOINC,Valid,Standard
3046326,33804-6,RBC casts [Presence] in Urine sediment by Light microscopy,Lab Test,LOINC,Valid,Standard
3044528,41208-0,Viscosity+Liquefaction [Identifier] of Semen,Lab Test,LOINC,Valid,Standard
3028053,5785-1,Eosinophils [#/area] in Urine sediment by Microscopy high power field,Lab Test,LOINC,Valid,Standard
3026690,5034-4,Streptococcus agalactiae rRNA [Presence] in Specimen by Probe,Lab Test,LOINC,Valid,Standard
3013137,22502-9,Measles virus IgG Ab [Titer] in Serum,Lab Test,LOINC,Valid,Standard
3000192,30449-3,Neutrophils.hypersegmented [#/volume] in Blood,Lab Test,LOINC,Valid,Standard
42870562,69563-5,Candida glabrata DNA [Presence] in Vaginal fluid by NAA with probe detection,Lab Test,LOINC,Valid,Standard
3037410,30167-1,Human papilloma virus 16+18+31+33+35+39+45+51+52+56+58+59+68 DNA [Presence] in Cervix by Probe with signal amplification,Lab Test,LOINC,Valid,Standard
2212981,No matching concept,No matching concept,Undefined,None,Invalid,Non-standard
40765100,62359-5,Chromosome banding method -,Lab Test,LOINC,Valid,Standard
1634792,p-6th_AJCC/UICC-T2,AJCC/UICC 6th pathological T2 Category,Staging/Grading,Cancer Modifier,Valid,Standard
4247903,73392001,"Urinalysis, bacteriuria screen",Procedure,SNOMED,Valid,Standard
40765102,62361-1,Cells counted [#],Lab Test,LOINC,Valid,Standard
40765101,62360-3,Cells analyzed [#],Lab Test,LOINC,Valid,Standard
3050703,46973-4,oxyCODONE Free [Mass/volume] in Urine by Confirmatory method,Lab Test,LOINC,Valid,Standard
3031090,42618-9,Naloxone [Presence] in Urine by Screen method,Lab Test,LOINC,Valid,Standard
2212162,No matching concept,No matching concept,Undefined,None,Invalid,Non-standard
40758858,55729-8,Erythrocytes.fetal/100 erythrocytes [Ratio] in Blood by Flow cytometry (FC),Lab Test,LOINC,Valid,Standard
35918085,brain@2880,World Health Organization (WHO) Grade Classification,NAACCR Variable,NAACCR,Valid,Standard
3040201,51744-1,Borrelia burgdorferi 49736 IgA Ab [Units/volume] in Serum by Immunoassay,Lab Test,LOINC,Valid,Standard
3035981,5065-8,Borrelia burgdorferi IgM Ab [Titer] in Serum by Immunofluorescence,Lab Test,LOINC,Valid,Standard
3032492,49410-4,JC virus DNA [#/volume] (viral load) in Cerebral spinal fluid by NAA with probe detection,Lab Test,LOINC,Valid,Standard
3023985,3433-0,carBAMazepine free [Mass/volume] in Serum or Plasma,Lab Test,LOINC,Valid,Standard
3020009,5063-3,Borrelia burgdorferi IgG Ab [Titer] in Serum by Immunofluorescence,Lab Test,LOINC,Valid,Standard
3006581,23658-8,Other Antibiotic [Susceptibility],Lab Test,LOINC,Valid,Standard
1635422,p-7th_AJCC/UICC-T1,AJCC/UICC 7th pathological T1 Category,Staging/Grading,Cancer Modifier,Valid,Standard
1634899,c-6th_AJCC/UICC-MX,AJCC/UICC 6th clinical MX Category,Staging/Grading,Cancer Modifier,Valid,Standard
4064381,171234009,Nephropathy screening,Procedure,SNOMED,Valid,Standard
35918851,3894,Multigene Signature Method,NAACCR Variable,NAACCR,Valid,Standard
35918819,3828,Estrogen Receptor Total Allred Score,NAACCR Variable,NAACCR,Valid,Standard
35918631,3863,Ki-67,NAACCR Variable,NAACCR,Valid,Standard
35918626,3916,Progesterone Receptor Total Allred Score,NAACCR Variable,NAACCR,Valid,Standard
35918406,3827,Estrogen Receptor Summary,NAACCR Variable,NAACCR,Valid,Standard
35918379,3922,Response to Neoadjuvant Therapy,NAACCR Variable,NAACCR,Valid,Standard
35918289,3915,Progesterone Receptor Summary,NAACCR Variable,NAACCR,Valid,Standard
35918265,3895,Multigene Signature Results,NAACCR Variable,NAACCR,Valid,Standard
3041541,51867-0,"t(9;22)(q34.1;q11)(ABL1,BCR) fusion transcript in Blood or Tissue by FISH",Lab Test,LOINC,Valid,Standard
3033347,26028-1,HLA-B27 [Presence] by Flow cytometry (FC),Lab Test,LOINC,Valid,Standard
1635008,p-7th_AJCC/UICC-M1b,AJCC/UICC 7th pathological M1b Category,Staging/Grading,Cancer Modifier,Valid,Standard
1633723,p-7th_AJCC/UICC-T4a,AJCC/UICC 7th pathological T4a Category,Staging/Grading,Cancer Modifier,Valid,Standard
3038383,38898-3,Fibrin D-dimer [Titer] in Platelet poor plasma,Lab Test,LOINC,Valid,Standard
3011436,30359-4,Histone Ab [Units/volume] in Serum,Lab Test,LOINC,Valid,Standard
3051635,47400-7,Cocaine+Benzoylecgonine [Presence] in Urine by Confirmatory method,Lab Test,LOINC,Valid,Standard
3038734,51781-3,"Carbon dioxide, total [Moles/volume] in Capillary blood by calculation",Lab Test,LOINC,Valid,Standard
1635700,c-7th_AJCC/UICC-T2a,AJCC/UICC 7th clinical T2a Category,Staging/Grading,Cancer Modifier,Valid,Standard
1633469,p-6th_AJCC/UICC-M1,AJCC/UICC 6th pathological M1 Category,Staging/Grading,Cancer Modifier,Valid,Standard
3029219,49432-8,Parvovirus B19 DNA [#/volume] (viral load) in Specimen by NAA with probe detection,Lab Test,LOINC,Valid,Standard
3023557,13474-2,Magnesium/Creatinine [Mass Ratio] in Urine,Lab Test,LOINC,Valid,Standard
3020066,27815-0,Coagulation factor XIII activity actual/normal in Platelet poor plasma by Chromogenic method,Lab Test,LOINC,Valid,Standard
3018606,19601-4,Morphine Free [Presence] in Urine by Screen method,Lab Test,LOINC,Valid,Standard
43054906,72163-9,Leukocytes [Presence] in Specimen by Gram stain,Lab Test,LOINC,Valid,Standard
4077808,275926002,Screening - health check,Procedure,SNOMED,Valid,Standard
40759266,56145-6,CD55+CD59 deficient RBC+Granulocytes [Interpretation] in Blood Narrative,Lab Test,LOINC,Valid,Standard
35918055,appendix@2866,Carbohydrate Antigen 19-9 (CA 19-9) Lab Value,NAACCR Variable,NAACCR,Valid,Standard
35917768,appendix@2900,Carcinoembryonic Antigen (CEA) Lab Value,NAACCR Variable,NAACCR,Valid,Standard
35917737,appendix@2880,Carcinoembryonic Antigen (CEA),NAACCR Variable,NAACCR,Valid,Standard
35917729,appendix@2890,Clinical Assessment of Regional Lymph Nodes,NAACCR Variable,NAACCR,Valid,Standard
35917706,appendix@2864,18q Loss of Heterozygosity (LOH),NAACCR Variable,NAACCR,Valid,Standard
35917274,appendix@2861,Microsatellite Instability (MSI),NAACCR Variable,NAACCR,Valid,Standard
35917208,appendix@2910,Tumor Deposits,NAACCR Variable,NAACCR,Valid,Standard
3050911,53830-6,CD55 deficient Granulocytes/100 cells in Blood,Lab Test,LOINC,Valid,Standard
3038654,53832-2,CD55 deficient RBC/100 erythrocytes in Blood,Lab Test,LOINC,Valid,Standard
3003515,4633-4,Hemoglobin F/Hemoglobin.total in Blood by Kleihauer-Betke method,Lab Test,LOINC,Valid,Standard
1633601,p-Gleason-Score-3+4,Pathological Gleason Score 3+4,Staging/Grading,Cancer Modifier,Valid,Standard
35918569,3896,NCCN International Prognostic Index (IPI),NAACCR Variable,NAACCR,Valid,Standard
35918360,3882,LN Positive Axillary Level I-II,NAACCR Variable,NAACCR,Valid,Standard
35917726,cns_other@2880,World Health Organization (WHO) Grade Classification,NAACCR Variable,NAACCR,Valid,Standard
3022974,13753-9,Hexanoylglycine/Creatinine [Mass Ratio] in Urine,Lab Test,LOINC,Valid,Standard
46272568,710954001,Bacteria present,Clinical Finding,SNOMED,Valid,Standard
4167406,274412005,Eye disorder screening,Procedure,SNOMED,Valid,Standard
36203578,85775-5,Enterococcus sp DNA [Presence] by NAA with non-probe detection in Positive blood culture,Lab Test,LOINC,Valid,Standard
35917979,liver@2880,Alpha Fetoprotein (AFP) Interpretation,NAACCR Variable,NAACCR,Valid,Standard
35917911,liver@2900,Alpha Fetoprotein (AFP) Lab Value,NAACCR Variable,NAACCR,Valid,Standard
35917864,liver@2930,Total Bilirubin Value,NAACCR Variable,NAACCR,Valid,Standard
35917601,liver@2920,Creatinine Unit of Measure,NAACCR Variable,NAACCR,Valid,Standard
35917449,liver@2890,Fibrosis Score,NAACCR Variable,NAACCR,Valid,Standard
35917345,liver@2862,International Normalized Ratio for Prothrombin Time (INR),NAACCR Variable,NAACCR,Valid,Standard
35917168,liver@2910,Creatinine Value,NAACCR Variable,NAACCR,Valid,Standard
35917166,liver@2861,Total Bilirubin Unit of Measure,NAACCR Variable,NAACCR,Valid,Standard
3049984,38546-8,HLA-B locus [Type],Lab Test,LOINC,Valid,Standard
3043889,45153-4,HLA Ab in Serum,Lab Test,LOINC,Valid,Standard
3001258,4563-3,Hemoglobin C/Hemoglobin.total in Blood,Lab Test,LOINC,Valid,Standard
44816567,74669-3,Lactobacillus sp DNA [Log #/volume] in Vaginal fluid by NAA with probe detection,Lab Test,LOINC,Valid,Standard
43055122,72495-5,Candida parapsilosis DNA [Presence] in Vaginal fluid by NAA with probe detection,Lab Test,LOINC,Valid,Standard
40759883,56764-4,Oligoclonal Bands IgG [Presence] in Cerebral spinal fluid by Isoelectric focusing,Lab Test,LOINC,Valid,Standard
36305247,87975-9,Microscopic observation [Identifier] in Isolate by Gram stain,Lab Test,LOINC,Valid,Standard
35918509,3812,B symptoms,NAACCR Variable,NAACCR,Valid,Standard
35918264,3850,HER2 IHC Summary,NAACCR Variable,NAACCR,Valid,Standard
3037772,24429-3,Parasite identified in Blood,Lab Test,LOINC,Valid,Standard
3018204,5229-0,Influenza virus A Ab [Titer] in Serum by Complement fixation,Lab Test,LOINC,Valid,Standard
